SITE_ID,SITE_IGBP,month,TA_F_avg,VPD_F_avg,P_F_avg,NETRAD_avg,NEE_VUT_REF_avg,NEE_VUT_REF_QC_avg,NEE_CUT_REF_avg,NEE_CUT_REF_QC_avg,GPP_NT_VUT_REF_avg,GPP_DT_VUT_REF_avg,GPP_NT_CUT_REF_avg,GPP_DT_CUT_REF_avg,RECO_NT_VUT_REF_avg,RECO_DT_VUT_REF_avg,RECO_NT_CUT_REF_avg,RECO_DT_CUT_REF_avg,ET_avg,BESS_PAR_avg,BESS_PARdiff_avg,BESS_RSDN_avg,CSIF_SIFdaily_avg,CSIF_SIFinst_avg,PET_avg,Ts_avg,Tmean_avg,prcp_avg,vpd_avg,prcp_lag3_avg,ESACCI_sm_avg,b1_avg,b2_avg,b3_avg,b4_avg,b5_avg,b6_avg,b7_avg,EVI_avg,GCI_avg,NDVI_avg,NDWI_avg,NIRv_avg,kNDVI_avg,Percent_Snow_avg,Fpar_avg,Lai_avg,LST_Day_avg,LST_Night_avg,CO2_concentration_avg,dataset,MODIS_LC,MODIS_IGBP,MODIS_PFT,koppen_sub,koppen,hemisphere,LOCATION_LAT,LOCATION_LONG
FI-Sii,GRA,12,-1.29525,0.24675,1.61133333333333,83.82560482347512,0.29587225,0.99680775,0.2981995,0.99546375,-0.0127455275,0.0252533,-0.01041710975,0.027685575,0.2857075,0.33269325,0.28703725,0.33507325,0.02216779625,4.5,3.25,5.25,0.01890407275,0.1313323,-0.00176958025,271.8259175,272.00495,0.00220764575,0.04249514725,0.007016949,0.23286557,0.09415284708073625,0.2481577327087127,0.06318375328940291,0.09032578663909083,0.2549171339270624,0.18840978986846046,0.11144319859565201,0.29324402477658323,2.780138120753199,0.5156758621963391,0.1553927609396808,0.12674528734171064,0.28881649302751955,12.406636111733743,0.47139802814291176,1.4107357470966033,265.73,264.865,407.9725,ICOS2020,1,ENF,ENF,Dfc,Cold,N,61.83265,24.19285
FI-Sod,ENF,1,-11.9459230769231,0.246,0.941615384615385,-6.62627659742857,0.475532781538462,0.954869692307692,0.473485446153846,0.959419,-0.0687508661538462,0.0111756338461538,-0.0864536969230769,0.0096151869230769,0.380199546153846,0.451107769230769,0.371738430769231,0.445264323076923,0.0232336056923077,1.0,1.0,2.0,-6.88586923076923E-5,0.0031956119230769,-6.817586153846E-4,261.89471,262.169322307692,0.0012919491538461,0.0359336013846154,0.0043733322307692,0.24943720478288073,0.09415284708073625,0.0,0.06318375328940291,0.09032578663909083,0.2549171339270624,0.18840978986846046,0.11144319859565201,0.29324402477658323,2.780138120753199,0.5156758621963391,0.1553927609396808,0.12674528734171064,0.28881649302751955,12.406636111733743,0.47139802814291176,1.4107357470966033,254.68,254.684615384615,383.391923076923,FLUXNET,9,SAV,SA,Dfc,Cold,N,67.36239,26.63859
FI-Sod,ENF,2,-11.6246666666667,0.368083333333333,0.834666666666667,-5.1673611845,0.449111541666667,0.947959416666667,0.459360241666667,0.9469545,-0.0603167583333333,0.0463173158333333,-0.072696375,0.0373025808333333,0.371591791666667,0.44069475,0.374710766666667,0.440679483333333,0.3668341025,6.75,4.0,15.25,-0.002664423,-0.0131481973333333,-0.0011012591666666,261.754530833333,261.921453333333,0.0010315064166666,0.04016324875,0.0038161449166666,0.24943720478288073,0.426646865833333,0.434624260833333,0.4637795775,0.451883201666667,0.2822780525,0.0997540654166667,0.0466664410833333,0.217850347272727,0.0549103464166667,0.05359580275,0.652995998333333,0.0253036180833333,0.0031132785833333,100.0,0.47139802814291176,1.4107357470966033,256.021666666667,251.815,383.365416666667,FLUXNET,9,SAV,SA,Dfc,Cold,N,67.36239,26.63859
FI-Sod,ENF,3,-7.55921428571429,0.902285714285714,0.772928571428571,13.834078606,0.519307714285714,0.9158505,0.525199642857143,0.916810714285714,-0.014454295,0.066947889,-0.0205096507142857,0.0813954385714286,0.490652192857143,0.553381071428571,0.491942714285714,0.560913071428571,1.72994555714286,29.1428571428571,15.5,65.7142857142857,-0.004252159,-0.014140987,-0.0038234224285714,266.168753571429,266.165097857143,9.198321428571E-4,0.0729829705,0.0032786356428571,0.24943720478288073,0.465957475714286,0.481755534285714,0.473340715,0.480012134285714,0.291243917142857,0.0913270363571429,0.0400359022857143,0.179794056923077,0.0877298275,0.0555382218571429,0.703200225,0.0289561057142857,0.003354206,100.0,0.106428571428571,0.128571428571429,263.594285714286,254.952857142857,383.289642857143,FLUXNET,9,SAV,SA,Dfc,Cold,N,67.36239,26.63859
FI-Sod,ENF,4,0.0318461538461539,2.12530769230769,0.986923076923077,61.67361575375,0.513839846153846,0.944604692307692,0.516980615384615,0.941826923076923,0.266437438461538,0.362695538461538,0.267283892307692,0.342694461538462,0.783438384615385,0.834902384615385,0.776509076923077,0.860093923076923,3.92479880769231,58.7692307692308,31.7692307692308,129.230769230769,-0.004184198,-0.0109301283846154,-0.0094564911538461,272.657817692308,272.446964615385,0.0012982873076923,0.140788202307692,0.0032674762307692,0.24943720478288073,0.445533868461538,0.424988037692308,0.434896176923077,0.45387193,0.196581008461538,0.0660149868461539,0.0312646105384615,0.0594822925,0.0928869143076923,0.0307004753076923,0.745009200769231,0.0119684558461538,0.0043962476153846,98.7717946153846,0.0876923076923077,0.107692307692308,271.644615384615,263.281538461538,384.923461538462,FLUXNET,9,SAV,SA,Dfc,Cold,N,67.36239,26.63859
FI-Sod,ENF,5,6.04676923076923,3.78915384615385,1.38623076923077,102.222531918889,-0.656331384615385,0.947373769230769,-0.657474307692308,0.946029846153846,2.2679,2.36632461538462,2.30518461538462,2.34734,1.63876307692308,1.58589384615385,1.62696769230769,1.56703,4.83396895384615,76.5384615384615,41.3076923076923,166.846153846154,0.0665781447692308,0.141456896461538,-0.0162362502307692,278.518303846154,278.485152307692,0.0017859634615384,0.291516200769231,0.0039227826153846,0.268595472307692,0.110783973307692,0.183956839230769,0.0888599613846154,0.107187320230769,0.182756567692308,0.132092568076923,0.0714216465384615,0.174993932166667,2.23648301538462,0.426324071538462,0.159229069,0.067108053,0.215971635076923,22.3083456153846,0.256153846153846,0.576923076923077,283.143076923077,271.62,384.128076923077,FLUXNET,9,SAV,SA,Dfc,Cold,N,67.36239,26.63859
FI-Sod,ENF,6,12.315,5.80609090909091,1.83736363636364,115.065425695714,-1.50961272727273,0.960984909090909,-1.50487454545455,0.958712090909091,4.81813272727273,4.78789,4.88024636363636,4.77166,3.32289363636364,3.22118,3.34381454545455,3.20648272727273,5.43065217272727,91.5454545454545,48.5454545454545,197.181818181818,0.209212566363636,0.413037484545455,-0.0218336006363636,285.398483636364,285.312560909091,0.0023883613636363,0.517491600909091,0.0054541229090909,0.250230760909091,0.0414850707272727,0.1867733,0.0191437181818182,0.0434782072727273,0.228479332727273,0.156421298181818,0.0779151712727273,0.29621002,3.56136605454545,0.648860341818182,0.112879680454545,0.128773656363636,0.399088539090909,0.154545454545455,0.47,1.29090909090909,290.674545454545,278.36,383.115,FLUXNET,9,SAV,SA,Dfc,Cold,N,67.36239,26.63859
FI-Sod,ENF,7,15.3305,5.64533333333333,2.48033333333333,110.665105167143,-0.372686333333333,0.944668583333333,-0.3628835,0.938844166666667,5.49562416666667,6.18759666666667,5.57768666666667,6.21597416666667,5.03005666666667,5.56493083333333,5.14651916666667,5.583225,3.95438251666667,85.1666666666667,44.6666666666667,183.75,0.269577969166667,0.557586336666667,-0.0186696324166667,288.366535833333,288.3256225,0.00282007825,0.520892575833333,0.0069212389166666,0.24789726,0.0343180104166667,0.2218181375,0.0150182790833333,0.0400706983333333,0.237797705,0.147231848333333,0.0672149189166667,0.35565371,4.57026838333333,0.731945671666667,0.202832333333333,0.162476005,0.489740008333333,0.0853140916666667,0.580833333333333,1.74166666666667,293.046666666667,282.068333333333,382.63375,FLUXNET,9,SAV,SA,Dfc,Cold,N,67.36239,26.63859
FI-Sod,ENF,8,12.7597692307692,3.77423076923077,1.94115384615385,71.52784730375,0.579992707692308,0.939206,0.575908038461538,0.937655230769231,4.69864846153846,5.11003769230769,4.75630615384615,5.07753846153846,5.26588538461538,5.55635538461538,5.28806461538462,5.58149923076923,1.07545855538462,63.0,31.6923076923077,135.538461538462,0.199085080769231,0.473182476153846,-0.0133278353076923,285.954343076923,285.963246923077,0.0023237985384615,0.365264133076923,0.0075542328461538,0.232249197692308,0.0359807680769231,0.210410169230769,0.0163208430769231,0.0404372208461538,0.22653249,0.139161042307692,0.0629017359230769,0.3339852025,4.22303883076923,0.707645794615385,0.204419426153846,0.149102508461538,0.462762653076923,0.0,0.569230769230769,1.36923076923077,290.087692307692,278.673846153846,382.638076923077,FLUXNET,9,SAV,SA,Dfc,Cold,N,67.36239,26.63859
FI-Sod,ENF,9,7.19507142857143,1.71478571428571,1.98778571428571,21.1860570047,0.989257071428571,0.971577357142857,1.01471992857143,0.971726214285714,2.28416428571429,2.58130571428571,2.30425357142857,2.59082,3.24070571428571,3.35636642857143,3.27993857142857,3.36617785714286,0.339987834285714,31.2142857142857,16.9285714285714,66.7857142857143,0.087858766,0.260855687142857,-0.0074208857142857,280.284647142857,280.371152142857,0.0022071587857142,0.17343126,0.0074337645,0.224061532142857,0.0418506512142857,0.177290695714286,0.0188979804285714,0.0405880309285714,0.200424297142857,0.127160758571429,0.0605299277857143,0.262825723076923,3.37682427857143,0.616985219285714,0.164555856428571,0.109640778142857,0.363672428571429,0.478571428571429,0.432142857142857,0.778571428571429,282.337142857143,273.732857142857,382.451785714286,FLUXNET,9,SAV,SA,Dfc,Cold,N,67.36239,26.63859
FI-Sod,ENF,10,0.568538461538462,0.599846153846154,1.62892307692308,-6.030531298375,0.856532076923077,0.968103692307692,0.855231615384615,0.966139384615385,0.530791384615385,0.685952461538462,0.530733461538462,0.688051153846154,1.37770430769231,1.43517438461538,1.37909792307692,1.425054,0.0443729306153846,10.0769230769231,6.07692307692308,21.5384615384615,0.0339766401538462,0.141324669615385,-0.0027872366153846,273.508336923077,273.760369230769,0.0017347946923076,0.0710301517692308,0.0061934263076923,0.24444904,0.0397201258461538,0.148335701538462,0.0204745358461538,0.0374678333076923,0.16618682,0.102265570461538,0.051129219,0.221170796666667,3.11313766153846,0.584193876153846,0.183919797307692,0.0861443201538462,0.329941646923077,22.7859038153846,0.335714285714286,0.571428571428571,271.533846153846,267.549230769231,382.368461538462,FLUXNET,9,SAV,SA,Dfc,Cold,N,67.36239,26.63859
FI-Sod,ENF,11,-5.66525,0.240083333333333,1.25325,-11.11027849975,0.737572416666667,0.97910875,0.751418416666667,0.962094833333333,-0.036791325,0.0780067083333333,-0.0264140583333333,0.0787369916666667,0.68803325,0.694114583333333,0.69340075,0.69081025,0.0184630681666667,1.91666666666667,1.16666666666667,4.16666666666667,0.00158697275,0.0125677685,-8.942816666666E-4,267.363368333333,267.767686666667,0.0015607911666666,0.03846637975,0.0054659871666666,0.292930681666667,0.09415284708073625,0.2481577327087127,0.06318375328940291,0.09032578663909083,0.2549171339270624,0.18840978986846046,0.11144319859565201,0.29324402477658323,2.780138120753199,0.5156758621963391,0.1553927609396808,0.12674528734171064,0.28881649302751955,70.6349211666667,0.47139802814291176,1.4107357470966033,262.776666666667,261.9,384.168333333333,FLUXNET,9,SAV,SA,Dfc,Cold,N,67.36239,26.63859
FI-Sod,ENF,12,-8.50472727272727,0.276636363636364,1.26990909090909,-13.067327356625,0.591108818181818,0.957050363636364,0.590072545454545,0.962060181818182,-0.0561183872727273,0.0071570883636363,-0.0163864227272727,0.0080694928181818,0.541439636363636,0.552628090909091,0.56022,0.544522181818182,1.186113636363E-4,0.0,0.0,0.0,5.67444545454545E-5,0.0066291461818181,-0.0011368102727272,264.78464,265.178670909091,0.0015090058181818,0.0397436358181818,0.0050243058181818,0.24943720478288073,0.09415284708073625,0.2481577327087127,0.06318375328940291,0.09032578663909083,0.2549171339270624,0.18840978986846046,0.11144319859565201,0.29324402477658323,2.780138120753199,0.5156758621963391,0.1553927609396808,0.12674528734171064,0.28881649302751955,12.406636111733743,0.47139802814291176,1.4107357470966033,257.614545454545,257.698181818182,386.845,FLUXNET,9,SAV,SA,Dfc,Cold,N,67.36239,26.63859
FI-Var,ENF,1,-11.4724,0.1778,1.0584,-6.6604711015,0.372093,0.9854838,0.37298,0.9869624,-0.03877444,0.015470642,-0.070677138,0.015344106,0.2992778,0.310956,0.3014822,0.305545,0.0180317204,1.4,1.0,1.6,7.825062E-4,0.0213031584,-8.802892E-4,261.428324,261.672654,0.0012911902,0.0367009986,0.004349019,0.24943720478288073,0.09415284708073625,0.2481577327087127,0.06318375328940291,0.09032578663909083,0.2549171339270624,0.18840978986846046,0.11144319859565201,0.29324402477658323,2.780138120753199,0.5156758621963391,0.1553927609396808,0.12674528734171064,0.28881649302751955,12.406636111733743,0.47139802814291176,1.4107357470966033,255.872,255.16,406.116,ICOS2020,9,SAV,SA,Dfc,Cold,N,67.7549,29.61
FI-Var,ENF,2,-9.5156,0.2178,1.009,-3.85959387175,0.3030388,0.97735,0.2979782,0.976288,-0.04033622,0.04162932,-0.04346804,0.04668314,0.2616936,0.3130498,0.2589232,0.3142196,0.29951012,9.8,6.0,13.0,-0.0023462962,-0.0113782118,-0.0011888042,263.728272,263.852186,0.0014758564,0.041618597,0.004368064,0.17689444,0.30482944,0.334870242,0.368590766,0.337129942,0.171909688,0.0541272882,0.0242104176,0.207277932,0.0868579134,0.0554215398,0.719922134,0.0176363386,0.0045665124,99.399402,0.47139802814291176,1.4107357470966033,257.972,256.58,406.443,ICOS2020,9,SAV,SA,Dfc,Cold,N,67.7549,29.61
FI-Var,ENF,3,-6.9358,0.6534,1.0096,5.436885132,0.4393776,0.9783604,0.4315468,0.9764786,-0.04187466,0.06799482,-0.035390716,0.06753816,0.3948524,0.4150368,0.3890732,0.4407866,1.19140451,35.8,21.2,49.8,0.0010504854,0.0025687448,-0.004211943,266.468304,266.478086,0.001268606,0.0736165548,0.004035652,0.24943720478288073,0.276064502,0.343391598,0.315089028,0.294196784,0.203834194,0.072785156,0.0323100004,0.265147736,0.172117092,0.10959599,0.651543922,0.0375524584,0.0126629394,95.6064528,0.12,0.16,263.704,256.988,406.819,ICOS2020,9,SAV,SA,Dfc,Cold,N,67.7549,29.61
FI-Var,ENF,4,-2.02975,1.46625,1.04375,52.33750816,0.37986565,0.9944445,0.3928061,0.9949655,0.278576175,0.262440025,0.2830093,0.25763385,0.6438955,0.638808,0.6613865,0.643732,2.669413375,86.5,52.5,107.0,0.00284456275,0.007608839,-0.0091099695,271.61145,271.454885,0.001545932,0.13265012,0.00390218125,0.242543995,0.293940375,0.3572881675,0.3042661025,0.30501094,0.1812153125,0.0753525485,0.0344825345,0.1904569075,0.172198595,0.09716399625,0.652881945,0.03481470325,0.00978802825,100.0,0.09,0.1,270.06,262.28,407.24875,ICOS2020,9,SAV,SA,Dfc,Cold,N,67.7549,29.61
FI-Var,ENF,5,4.2544,3.2562,1.1512,97.215678396,-0.419775,0.9655916,-0.4058784,0.9662636,1.5541876,1.6368552,1.5218208,1.6859386,1.0803112,1.358264,1.0915522,1.356666,3.42956438,127.2,72.0,164.6,0.0495748374,0.1039927486,-0.0157081918,277.627562,277.383312,0.0016197302,0.257153374,0.0042119842,0.268085732,0.1493604724,0.235974592,0.136264044,0.15114076,0.175772826,0.115532767,0.0576673662,0.187079516,1.7890867,0.359324608,0.30398917,0.0632362646,0.1858794544,53.3290312,0.194,0.42,278.56,270.32,408.425,ICOS2020,9,SAV,SA,Dfc,Cold,N,67.7549,29.61
FI-Var,ENF,6,9.4356,4.6612,2.7126,106.379154472,-1.2197368,0.9772224,-1.1998492,0.980139,3.254266,3.477712,3.198616,3.418094,2.00162,2.325784,2.00656,2.315018,6.36304312,153.2,71.8,180.2,0.168325936,0.329342642,-0.0191722236,283.319448,283.18991,0.0031649556,0.408358352,0.0061083336,0.267291422,0.035501335,0.173252,0.0160139994,0.0370913372,0.215507672,0.160147988,0.0748663332,0.27196247,3.68744982,0.659367556,0.0397125468,0.1144826036,0.40968242,1.8533334,0.408,1.04,289.956,275.924,408.277,ICOS2020,9,SAV,SA,Dfc,Cold,N,67.7549,29.61
FI-Var,ENF,7,14.36,5.9872,1.9764,108.1473913575,-0.987118,0.9818548,-0.9647008,0.9837364,4.574852,5.246034,4.588466,5.229004,3.563016,4.304318,3.62474,4.292234,5.4016817,132.6,69.2,181.6,0.217663034,0.447608148,-0.0191493554,288.143378,288.029334,0.0027288068,0.527898902,0.0075134924,0.260642182,0.029047741,0.19252322,0.0126858058,0.0352548374,0.220756118,0.14724451,0.0636658028,0.321290218,4.50483244,0.737783588,0.133983674,0.142138676,0.496212326,0.058064514,0.518,1.46,294.236,281.016,407.51,ICOS2020,9,SAV,SA,Dfc,Cold,N,67.7549,29.61
FI-Var,ENF,8,10.5896,2.6996,2.239,52.70889698,-0.03673466,0.9809142,-0.0298256,0.9850808,3.800604,3.848584,3.728978,3.824724,3.646764,3.892084,3.661668,3.906698,1.136585522,84.6,50.4,107.4,0.1625817428,0.385625518,-0.011811757,284.787644,284.760174,0.003279619,0.285989282,0.0091733812,0.242926324,0.027702861,0.180782178,0.0129976496,0.0331401932,0.200730382,0.1269907692,0.0538391856,0.306122876,4.49547568,0.73454848,0.176680342,0.132871534,0.492632514,0.0,0.484,1.02,288.276,277.704,406.806,ICOS2020,9,SAV,SA,Dfc,Cold,N,67.7549,29.61
FI-Var,ENF,9,6.1452,1.4558,1.7226,18.8121675525,0.4626172,0.9966666,0.4796688,0.9970832,1.977662,2.266098,1.93481,2.255118,2.397746,2.800214,2.416284,2.791444,0.642999196,43.8,25.0,57.4,0.0783427778,0.231429864,-0.0069908382,280.216268,280.250438,0.0021362794,0.153281322,0.0081447046,0.2385637,0.0292822062,0.162482268,0.0137518604,0.0313893938,0.182038314,0.11256829,0.0484564994,0.269398814,4.20436786,0.694158182,0.182185374,0.112892892,0.447801894,0.026928106,0.422,0.78,280.988,273.24,406.26,ICOS2020,9,SAV,SA,Dfc,Cold,N,67.7549,29.61
FI-Var,ENF,10,-1.0172,0.2776,1.4452,-1.5893868712,0.6906916,0.9938172,0.7080564,0.9942204,0.3544562,0.4451824,0.3534686,0.4404198,1.0451506,1.029728,1.0436,1.0266298,0.0548565398,12.2,8.4,17.8,0.0244552168,0.104141989,-0.0020390228,273.228562,273.315582,0.0016875144,0.052950763,0.0071034126,0.25508371,0.0617245252,0.163949924,0.0616895366,0.0698345198,0.14482833,0.076048388,0.0334444754,0.24485565,2.67385044,0.545872556,0.34081648,0.079956257,0.316861358,39.3356368,0.47139802814291176,1.4107357470966033,270.564,266.836,406.439,ICOS2020,9,SAV,SA,Dfc,Cold,N,67.7549,29.61
FI-Var,ENF,11,-5.04,0.1636,1.0726,-8.137332041,0.5026214,0.988611,0.5009062,0.987222,-0.01216764,0.063464632,-0.00822404,0.056520964,0.4980656,0.5221078,0.4964706,0.519434,0.0146329262,2.6,1.8,3.4,-3.044912E-4,-0.0028281974,-0.0014287964,268.909314,269.100492,0.001462187,0.0422012372,0.0052859808,0.278330288,0.09415284708073625,0.2481577327087127,0.06318375328940291,0.09032578663909083,0.2549171339270624,0.18840978986846046,0.11144319859565201,0.29324402477658323,2.780138120753199,0.5156758621963391,0.1553927609396808,0.12674528734171064,0.28881649302751955,89.999998,0.47139802814291176,1.4107357470966033,263.804,263.244,407.323,ICOS2020,9,SAV,SA,Dfc,Cold,N,67.7549,29.61
FI-Var,ENF,12,-7.4764,0.1476,1.1396,-4.5613276038,0.4493394,1.0,0.4547782,1.0,-0.02613574,0.01422538,-0.029899708,0.013765718,0.408315,0.587487,0.410789,0.5861432,1.090948E-4,0.0,0.0,0.0,0.0,-0.0028281974,-0.0010279136,265.933974,266.147048,0.0015599556,0.0396063258,0.004709657,0.15037037,0.09415284708073625,0.2481577327087127,0.06318375328940291,0.09032578663909083,0.2549171339270624,0.18840978986846046,0.11144319859565201,0.29324402477658323,2.780138120753199,0.5156758621963391,0.1553927609396808,0.12674528734171064,0.28881649302751955,12.406636111733743,0.47139802814291176,1.4107357470966033,260.296,260.164,407.942,ICOS2020,9,SAV,SA,Dfc,Cold,N,67.7549,29.61
FR-Aur,CRO,1,5.59853333333333,1.08613333333333,2.09073333333333,8.45786343828571,-0.0611872666666667,0.972535933333333,-0.0870926133333333,0.9732528,0.923173133333333,0.913526266666667,0.948006333333333,0.922104466666667,0.840757333333333,0.82649,0.850484466666667,1.0109734,1.03885775066667,30.2,15.7333333333333,52.9333333333333,0.0604886695333333,0.234383509333333,-0.001366898,278.440336,278.833954666667,0.0025351908666666,0.147589904666667,0.0073517788,0.301600890666667,0.0687231184666667,0.198000507333333,0.0324987669333333,0.0614339985333333,0.227924415333333,0.178581582666667,0.100332388066667,0.237567072142857,2.29506103333333,0.488157325333333,0.0487991354666667,0.0966940470666667,0.236435088666667,0.133333333333333,0.354,0.513333333333333,281.436,273.312,394.456,ICOS2020,12,CRO,CRO,Cfa,Temperate,N,43.54965,1.106103
FR-Aur,CRO,2,6.02007142857143,1.76957142857143,1.75864285714286,25.5188219035714,-0.608521385714286,0.956509857142857,-0.548562892857143,0.958939857142857,1.71267892857143,1.45951878571429,1.58705228571429,1.54504221428571,1.08785671428571,0.978296857142857,1.05141114285714,1.00827014285714,2.2519169,52.2142857142857,25.0714285714286,93.0714285714286,0.0857324738571429,0.301895244285714,-0.0022784040714285,278.811263571429,279.148929285714,0.0022929550714285,0.208709645714286,0.0067246756428571,0.298334126428571,0.0913900986428571,0.234754988571429,0.0502784483571429,0.0835933953571429,0.255561232142857,0.199881017857143,0.116670203928571,0.256090622307692,2.17820775,0.471273142142857,0.0705184337142857,0.106524599857143,0.226167458571429,4.67795571428571,0.387857142857143,0.585714285714286,284.442857142857,272.705714285714,393.725714285714,ICOS2020,12,CRO,CRO,Cfa,Temperate,N,43.54965,1.106103
FR-Aur,CRO,3,8.96815384615385,2.79453846153846,1.73530769230769,58.2693755483333,-2.22130230769231,0.979838846153846,-2.24450830769231,0.980200692307692,4.43012153846154,3.93012323076923,4.52159546153846,3.96566438461538,2.24786230769231,2.23116692307692,2.22352830769231,2.23235846153846,4.07091205384615,82.6923076923077,38.8461538461538,147.307692307692,0.169757559230769,0.529369005384615,-0.0037483532307692,282.217718461538,282.228900769231,0.0023219224615384,0.309774429230769,0.0070473103846153,0.27612385,0.0794698563076923,0.267904064615385,0.0366773086923077,0.0750459142307692,0.287373941538462,0.221117949230769,0.128367469923077,0.323487230833333,2.58498423846154,0.540912193846154,0.0947747693846154,0.145885605384615,0.28635533,0.578163769230769,0.473076923076923,1.0,289.196923076923,275.196923076923,395.883076923077,ICOS2020,12,CRO,CRO,Cfa,Temperate,N,43.54965,1.106103
