year,month,SITE_ID,BESS-PAR,BESS-PARdiff,BESS-RSDN,CSIF-SIFdaily,PET,Ts,ESACCI-sm,MODIS_LC,NDWI,Percent_Snow,Fpar,Lai,LST_Day,LST_Night,MODIS_IGBP,MODIS_PFT,gap_flag_month
2003,7,CA-SF3,108.0,47.0,235.0,0.17287016,-0.015850067,289.59625,0.23851661,1.0,0.08938983,0.0,0.61,1.9,296.5,284.52,ENF,ENF,0.0
2003,8,CA-SF3,89.0,35.0,196.0,0.1323473,-0.019378528,291.82153,0.19503224,1.0,0.06998512,0.0,0.61,1.7,296.5,285.78,ENF,ENF,0.0
2003,9,CA-SF3,91.2,40.2,199.0,0.163864238,-0.014381575600000002,288.559518,0.23131490999999998,1.0,0.11068330600000001,0.0,0.626,1.9,294.568,283.428,ENF,ENF,1.0
2003,10,CA-SF3,91.2,40.2,199.0,0.163864238,-0.014381575599999998,288.559518,0.23131490999999998,1.0,0.11068330600000001,0.0,0.626,1.9,294.568,283.428,ENF,ENF,1.0
2003,11,CA-SF3,91.2,40.2,199.0,0.163864238,-0.014381575599999998,288.559518,0.23131490999999998,1.0,0.11068330600000001,0.0,0.626,1.9,294.568,283.428,ENF,ENF,1.0
2003,12,CA-SF3,89.8,38.6,196.0,0.15961853799999998,-0.014869618399999998,289.006808,0.222048906,1.0,0.117586032,0.0,0.634,1.9,294.092,283.4599999999999,ENF,ENF,1.0
2004,1,CA-SF3,99.2,43.6,218.8,0.079592844,-0.014293160999999999,280.287866,0.22076826599999996,1.0,-0.0606029562,0.0,0.40599999999999997,1.02,289.104,274.992,ENF,ENF,1.0
2004,2,CA-SF3,99.2,43.6,218.8,0.079592844,-0.014293160999999999,280.287866,0.22076826599999996,1.0,-0.0606029562,0.0,0.40599999999999997,1.02,289.104,274.992,ENF,ENF,1.0
2004,3,CA-SF3,99.2,43.6,218.8,0.079592844,-0.014293160999999999,280.287866,0.22076826599999996,1.0,-0.0606029562,0.0,0.40599999999999997,1.02,289.104,274.992,ENF,ENF,1.0
2004,4,CA-SF3,99.2,43.6,218.8,0.079592844,-0.014293160999999999,280.287866,0.22076826599999996,1.0,-0.0606029562,0.0,0.40599999999999997,1.02,289.104,274.992,ENF,ENF,1.0
2004,5,CA-SF3,96.0,41.0,212.0,0.05348436,-0.013626032,277.03546,0.21376249,1.0,-0.120731495,0.0,0.33,0.7,284.8,271.48,ENF,ENF,0.0
2004,6,CA-SF3,98.0,49.0,213.0,0.12509896,-0.013584144,282.532,0.21861286,1.0,-0.018610705,0.0,0.47,1.4,291.86,278.28,ENF,ENF,0.0
2004,7,CA-SF3,97.0,46.0,212.0,0.1923495,-0.012125015,287.48395,0.25045696,1.0,0.11672227,0.0,0.65,2.2,296.58,283.98,ENF,ENF,0.0
2004,8,CA-SF3,79.0,38.0,173.0,0.16016653,-0.011760347,286.2246,0.24001916,1.0,0.143765,0.0,0.63,1.8,290.78,280.56,ENF,ENF,0.0
2004,9,CA-SF3,87.6,38.4,191.4,0.16351440599999997,-0.014124608,288.584348,0.224436976,1.0,0.12305252,0.0,0.642,1.9600000000000002,294.108,283.352,ENF,ENF,1.0
2004,10,CA-SF3,87.6,38.4,191.4,0.163514406,-0.014124608,288.584348,0.224436976,1.0,0.12305252,0.0,0.642,1.9600000000000002,294.108,283.352,ENF,ENF,1.0
2004,11,CA-SF3,87.6,38.4,191.4,0.163514406,-0.014124608,288.584348,0.224436976,1.0,0.12305252,0.0,0.642,1.9600000000000002,294.108,283.352,ENF,ENF,1.0
2004,12,CA-SF3,87.6,38.4,191.4,0.163514406,-0.014124608,288.584348,0.224436976,1.0,0.12305252,0.0,0.642,1.9600000000000002,294.108,283.352,ENF,ENF,1.0
2005,1,CA-SF3,100.0,43.4,220.4,0.09125437,-0.0138474018,280.67459399999996,0.23063061399999998,1.0,-0.0393111764,0.0,0.426,1.1,289.304,275.432,ENF,ENF,1.0
2005,2,CA-SF3,100.0,43.4,220.4,0.09125437,-0.0138474018,280.67459399999996,0.23063061399999998,1.0,-0.0393111764,0.0,0.426,1.1,289.304,275.432,ENF,ENF,1.0
2005,3,CA-SF3,100.0,43.4,220.4,0.09125437,-0.0138474018,280.67459399999996,0.23063061399999998,1.0,-0.0393111764,0.0,0.426,1.1,289.304,275.432,ENF,ENF,1.0
2005,4,CA-SF3,99.2,44.0,217.8,0.119370172,-0.013235773400000001,281.72178199999996,0.23584143600000002,1.0,0.002886375599999999,0.0,0.4800000000000001,1.4,290.476,276.608,ENF,ENF,1.0
2005,5,CA-SF3,101.0,42.0,222.0,0.06872694,-0.014555872,279.5581,0.24403593,1.0,-0.07302285,0.0,0.39,0.9,289.56,272.94,ENF,ENF,0.0
2005,6,CA-SF3,102.0,48.0,221.0,0.18340659,-0.011355348,284.46564,0.2679246,1.0,0.087848194,0.0,0.57,1.8,292.86,280.48,ENF,ENF,0.0
2005,7,CA-SF3,103.0,47.0,224.0,0.21839638,-0.015088819,288.72226,0.25150877,1.0,0.1594246,0.0,0.64,2.2,294.74,284.44,ENF,ENF,0.0
2005,8,CA-SF3,83.0,35.0,179.0,0.1615877,-0.012793921,287.67126,0.23254958,1.0,0.13355431,0.0,0.63,1.9,292.48,282.3,ENF,ENF,0.0
2005,9,CA-SF3,94.4,41.0,206.4,0.187943622,-0.0140357018,288.61193000000003,0.23044034399999996,1.0,0.15135613200000003,0.0,0.6559999999999999,2.12,294.01599999999996,283.508,ENF,ENF,1.0
2005,10,CA-SF3,88.8,38.6,193.8,0.168723782,-0.0147173688,288.83200999999997,0.22464733799999997,1.0,0.13159298600000002,0.0,0.6399999999999999,1.9600000000000002,293.74,283.444,ENF,ENF,1.0
2005,11,CA-SF3,88.8,38.6,193.8,0.168723782,-0.0147173688,288.83200999999997,0.22464733799999997,1.0,0.13159298600000002,0.0,0.6399999999999999,1.9600000000000002,293.74,283.444,ENF,ENF,1.0
2005,12,CA-SF3,88.8,38.6,193.8,0.168723782,-0.0147173688,288.83200999999997,0.22464733799999997,1.0,0.13159298600000002,0.0,0.6399999999999999,1.9600000000000002,293.74,283.444,ENF,ENF,1.0
2006,1,CA-SF3,100.2,43.2,221.4,0.096919186,-0.014406638,281.139394,0.22571507999999998,1.0,-0.030712725200000002,0.0,0.44800000000000006,1.24,289.656,276.008,ENF,ENF,1.0
2006,2,CA-SF3,99.2,44.0,217.8,0.119370172,-0.013235773400000001,281.72178199999996,0.235841436,1.0,0.002886375599999999,0.0,0.48,1.4,290.476,276.608,ENF,ENF,1.0
2006,3,CA-SF3,99.2,44.0,217.8,0.119370172,-0.013235773400000001,281.72178199999996,0.235841436,1.0,0.002886375599999999,0.0,0.48,1.4,290.476,276.608,ENF,ENF,1.0
2006,4,CA-SF3,99.2,44.0,217.8,0.11937017200000002,-0.013235773400000001,281.72178199999996,0.235841436,1.0,0.002886375600000002,0.0,0.48,1.4,290.476,276.608,ENF,ENF,1.0
2006,5,CA-SF3,94.0,42.0,208.0,0.0795023,-0.012490086,280.76007,0.21013723,1.0,-0.010502421,0.0,0.43,1.1,290.54,274.78,ENF,ENF,0.0
2006,6,CA-SF3,103.0,47.0,226.0,0.21173067,-0.014151529,286.78964,0.24334693,1.0,0.13084045,0.0,0.68,2.5,294.62,283.36,ENF,ENF,0.0
2006,7,CA-SF3,117.0,47.0,259.0,0.2284465,-0.015970193,290.72113,0.22399727,1.0,0.16880085,0.0,0.69,2.5,297.88,286.1,ENF,ENF,0.0
2006,8,CA-SF3,90.0,38.0,197.0,0.171121,-0.014565229,289.7204,0.20412694,1.0,0.1512359,0.0,0.69,2.2,294.2,284.14,ENF,ENF,0.0
2006,9,CA-SF3,94.4,41.0,206.4,0.187943622,-0.0140357018,288.61193,0.23044034400000002,1.0,0.15135613200000003,0.0,0.6559999999999999,2.12,294.016,283.508,ENF,ENF,1.0
2006,10,CA-SF3,94.4,41.0,206.4,0.187943622,-0.0140357018,288.61193000000003,0.23044034400000002,1.0,0.15135613200000003,0.0,0.6559999999999999,2.1199999999999997,294.016,283.508,ENF,ENF,1.0
2003,1,CA-TP1,20.0,15.0,41.0,-0.003268045,-0.002015613,264.906,0.26460814,12.0,0.023756478,100.0,0.12,0.1,266.22,261.44,CRO,CRO,0.0
2003,2,CA-TP1,55.8,29.6,121.0,0.020805222800000002,-0.0036097192,271.059552,0.266077056,12.0,0.17546307160000002,70.47742000000001,0.164,0.26,276.62399999999997,264.252,CRO,CRO,1.0
2003,3,CA-TP1,72.4,35.4,157.4,0.0972718248,-0.005320141400000001,277.426038,0.252735046,12.0,0.14234794560000003,50.477419999999995,0.26399999999999996,0.6,284.832,270.764,CRO,CRO,1.0
2003,4,CA-TP1,72.4,35.4,157.4,0.09727182479999999,-0.005320141400000001,277.426038,0.252735046,12.0,0.14234794560000003,50.477419999999995,0.26399999999999996,0.6,284.832,270.764,CRO,CRO,1.0
2003,5,CA-TP1,85.8,38.2,187.2,0.1717505388,-0.006934744800000001,281.824822,0.231201622,12.0,0.11924715360000002,36.1290328,0.348,0.8800000000000001,290.076,274.092,CRO,CRO,1.0
2003,6,CA-TP1,100.8,42.0,220.2,0.23487692780000002,-0.0081075846,287.35303400000004,0.23202567,12.0,0.158191386,16.129032799999997,0.45999999999999996,1.26,296.52,278.71200000000005,CRO,CRO,1.0
2003,7,CA-TP1,98.4,39.8,214.6,0.26377038300000005,-0.0087259888,290.293426,0.22972515000000002,12.0,0.11729582919999999,0.0,0.536,1.4,299.476,281.76800000000003,CRO,CRO,1.0
2003,8,CA-TP1,74.4,32.0,161.0,0.23404509359999998,-0.007247809199999999,287.859276,0.25678862199999997,12.0,0.12193556920000001,3.664516,0.55,1.4,292.856,280.57599999999996,CRO,CRO,1.0
2003,9,CA-TP1,74.4,32.0,161.0,0.23404509359999998,-0.007247809199999999,287.859276,0.25678862199999997,12.0,0.12193556920000001,3.664516,0.55,1.4,292.85600000000005,280.57599999999996,CRO,CRO,1.0
2003,10,CA-TP1,74.4,32.0,161.0,0.23404509359999998,-0.007247809199999999,287.859276,0.25678862199999997,12.0,0.12193556920000001,3.664516,0.55,1.4,292.85600000000005,280.576,CRO,CRO,1.0
2003,11,CA-TP1,61.2,26.0,132.4,0.1803181396,-0.006502316199999999,285.281036,0.26943052799999995,12.0,0.09716565660000001,3.664516,0.5200000000000001,1.2,289.252,278.18,CRO,CRO,1.0
2003,12,CA-TP1,53.4,23.6,115.2,0.1612112198,-0.0058417178,282.81942200000003,0.27282288,12.0,0.0667523032,15.889606,0.462,1.0799999999999998,286.108,276.77200000000005,CRO,CRO,1.0
2004,1,CA-TP1,41.0,25.0,88.0,0.010197201800000001,-0.0029291228000000004,269.182586,0.266077056,12.0,0.1952870012,84.670968,0.14,0.18,271.808,262.316,CRO,CRO,1.0
2004,2,CA-TP1,55.8,29.6,121.0,0.020805222800000002,-0.0036097192,271.05955199999994,0.266077056,12.0,0.17546307160000002,70.47742000000001,0.164,0.26,276.62399999999997,264.252,CRO,CRO,1.0
2004,3,CA-TP1,55.8,29.6,121.0,0.020805222800000002,-0.0036097192,271.05955200000005,0.252735046,12.0,0.1754630716,70.47742,0.164,0.26,276.62399999999997,264.252,CRO,CRO,1.0
2004,4,CA-TP1,72.4,35.4,157.4,0.0972718248,-0.005320141400000001,277.42603799999995,0.252735046,12.0,0.14234794560000003,50.477419999999995,0.26399999999999996,0.6,284.832,270.764,CRO,CRO,1.0
2004,5,CA-TP1,94.6,42.6,206.6,0.1760002698,-0.007374269400000001,283.5552819999999,0.24056466599999998,12.0,0.16896376200000002,30.477419999999995,0.358,0.9199999999999999,292.836,275.408,CRO,CRO,1.0
2004,6,CA-TP1,100.8,42.0,220.2,0.23487692780000002,-0.0081075846,287.3530339999999,0.23202567,12.0,0.158191386,16.129032799999997,0.4600000000000001,1.26,296.52,278.71200000000005,CRO,CRO,1.0
2004,7,CA-TP1,98.4,39.8,214.6,0.26377038300000005,-0.0087259888,290.293426,0.22972515000000002,12.0,0.11729582919999999,0.0,0.536,1.4,299.476,281.76800000000003,CRO,CRO,1.0
2004,8,CA-TP1,97.0,39.8,210.6,0.30396754600000003,-0.0090081832,292.53033999999997,0.23432771,12.0,0.1743557272,0.0,0.602,1.64,300.12,283.86800000000005,CRO,CRO,1.0
2004,9,CA-TP1,95.0,34.0,206.0,0.3123639,-0.007879812,292.54706,0.26872838,12.0,0.21847764,0.0,0.68,2.0,298.44,284.54,CRO,CRO,0.0
2004,10,CA-TP1,61.2,26.0,132.4,0.18031813960000004,-0.006502316199999999,285.281036,0.269430528,12.0,0.09716565660000001,3.664516,0.5200000000000001,1.2,289.252,278.18,CRO,CRO,1.0
2004,11,CA-TP1,61.2,26.0,132.4,0.1803181396,-0.006502316199999999,285.281036,0.26943052799999995,12.0,0.09716565660000001,3.664516,0.5200000000000001,1.2,289.252,278.18,CRO,CRO,1.0
2004,12,CA-TP1,18.0,12.0,39.0,0.040761918,-0.003484383,272.1969,0.3160608,12.0,-0.10526523,18.32258,0.33,0.5,269.92,268.2,CRO,CRO,0.0
2005,1,CA-TP1,41.0,25.0,88.0,0.0101972018,-0.0029291228,269.182586,0.266077056,12.0,0.1952870012,84.67096799999999,0.14,0.18000000000000002,271.808,262.316,CRO,CRO,1.0
2005,2,CA-TP1,55.8,29.6,121.0,0.020805222800000002,-0.0036097192,271.059552,0.266077056,12.0,0.17546307160000002,70.47742000000001,0.164,0.25999999999999995,276.62399999999997,264.252,CRO,CRO,1.0
2005,3,CA-TP1,63.0,35.0,137.0,0.008719404,-0.002763577,270.68304,0.27058426,12.0,0.3203558,80.645164,0.12,0.2,275.8,264.2,CRO,CRO,0.0
2005,4,CA-TP1,76.2,37.4,165.8,0.0971212658,-0.005339133,277.369526,0.24056466599999998,12.0,0.204841996,50.477419999999995,0.26,0.6,284.652,269.44,CRO,CRO,1.0
2005,5,CA-TP1,94.6,42.6,206.6,0.1760002698,-0.007374269400000001,283.555282,0.24056466599999998,12.0,0.16896376200000002,30.477419999999995,0.35799999999999993,0.9199999999999999,292.836,275.408,CRO,CRO,1.0
2005,6,CA-TP1,122.0,54.0,265.0,0.37831217,-0.010662682,296.45587,0.19789809,12.0,0.1706511,0.0,0.6,1.8,306.36,287.38,CRO,CRO,0.0
2005,7,CA-TP1,97.0,39.8,210.6,0.30396754600000003,-0.0090081832,292.53034,0.23432771,12.0,0.1743557272,0.0,0.6020000000000001,1.64,300.12,283.868,CRO,CRO,1.0
2005,8,CA-TP1,97.0,39.8,210.6,0.30396754600000003,-0.0090081832,292.53033999999997,0.23432771,12.0,0.17435572719999998,0.0,0.6020000000000001,1.64,300.12,283.86800000000005,CRO,CRO,1.0
2005,9,CA-TP1,86.4,36.6,187.2,0.28153944000000003,-0.008062177,291.812522,0.241913374,12.0,0.1844821052,0.0,0.6120000000000001,1.6600000000000001,298.22799999999995,283.4,CRO,CRO,1.0
2005,10,CA-TP1,51.0,24.0,109.0,0.15318668,-0.005855598,285.385,0.25908166,12.0,0.115878016,0.0,0.5,0.9,290.58,279.48,CRO,CRO,0.0
2005,11,CA-TP1,61.2,26.0,132.4,0.1803181396,-0.006502316199999999,285.281036,0.26943052799999995,12.0,0.09716565660000001,3.664516,0.5200000000000001,1.2,289.252,278.18,CRO,CRO,1.0
2005,12,CA-TP1,47.4,21.2,102.4,0.1260265398,-0.005557447,280.990046,0.276609568,12.0,0.0341253466,15.889606,0.42400000000000004,0.8800000000000001,283.98,275.196,CRO,CRO,1.0
2006,1,CA-TP1,41.0,25.0,88.0,0.010197201800000001,-0.0029291228,269.182586,0.266077056,12.0,0.19528700120000003,84.670968,0.14,0.18,271.808,262.316,CRO,CRO,1.0
2006,2,CA-TP1,55.6,29.2,121.0,0.0277738078,-0.003915119999999999,272.50678200000004,0.26964070799999995,12.0,0.1754630716,64.67096799999999,0.17800000000000002,0.27999999999999997,277.716,264.58399999999995,CRO,CRO,1.0
2006,3,CA-TP1,55.6,29.2,121.0,0.0277738078,-0.00391512,272.50678200000004,0.259269744,12.0,0.17546307160000002,64.670968,0.17800000000000002,0.27999999999999997,277.716,264.584,CRO,CRO,1.0
2006,4,CA-TP1,93.0,36.0,206.0,0.084614985,-0.006945599,281.52698,0.21916138,12.0,-0.07536317,0.0,0.31,0.6,295.76,272.78,CRO,CRO,0.0
2006,5,CA-TP1,102.4,44.6,224.0,0.21723131380000002,-0.008385712600000001,286.14409799999993,0.22439431,12.0,0.123429484,16.129032799999997,0.414,1.1,295.98799999999994,277.256,CRO,CRO,1.0
2006,6,CA-TP1,113.4,47.2,247.8,0.309478753,-0.009985087,291.21849000000003,0.215218484,12.0,0.11023639,0.0,0.534,1.6,301.21999999999997,281.936,CRO,CRO,1.0
2006,7,CA-TP1,111.8,46.8,243.0,0.395236524,-0.010312840200000001,294.98634200000004,0.220620718,12.0,0.21671527,0.0,0.662,2.2,302.108,285.62,CRO,CRO,1.0
2006,8,CA-TP1,89.6,38.2,194.6,0.311866836,-0.008710578,291.953794,0.236253318,12.0,0.1963760772,0.0,0.626,1.8400000000000003,297.916,282.98400000000004,CRO,CRO,1.0
2006,9,CA-TP1,73.2,30.6,158.6,0.227812486,-0.0073166839999999995,289.234282,0.25455528,12.0,0.1597121926,0.0,0.5820000000000001,1.46,294.62399999999997,281.004,CRO,CRO,1.0
2006,10,CA-TP1,73.2,30.6,158.6,0.227812486,-0.0073166839999999995,289.234282,0.25455528,12.0,0.1597121926,0.0,0.5820000000000001,1.46,294.62399999999997,281.004,CRO,CRO,1.0
2006,11,CA-TP1,45.6,21.6,98.4,0.1206739198,-0.0056527988,281.022944,0.271298728,12.0,0.0324170826,15.889606,0.41600000000000004,0.8400000000000001,284.088,274.944,CRO,CRO,1.0
2006,12,CA-TP1,32.0,16.6,69.0,0.0684844366,-0.0047557624,276.938054,0.279212382,12.0,-0.0302180134,18.7622182,0.32599999999999996,0.5200000000000001,279.056,271.18,CRO,CRO,1.0
2007,1,CA-TP1,19.0,13.0,41.0,0.03157488,-0.003542617,272.14215,0.26460814,12.0,0.023756478,70.96774,0.19,0.2,271.68,263.1,CRO,CRO,0.0
2007,2,CA-TP1,39.0,25.0,83.0,-0.00402084,-0.002110571,264.62344,0.268171792,12.0,0.33622673,100.0,0.1,0.1,265.32,254.82,CRO,CRO,0.0
2007,3,CA-TP1,64.0,37.0,138.0,0.01798061,-0.004213236,273.5583,0.31142336,12.0,0.27233952,71.741936,0.17,0.3,280.02,268.02,CRO,CRO,0.0
2007,4,CA-TP1,86.0,39.2,187.8,0.14261695300000002,-0.0069652222,280.352664,0.243404912,12.0,0.146941354,34.348387200000005,0.324,0.7799999999999999,288.62399999999997,271.508,CRO,CRO,1.0
2007,5,CA-TP1,101.4,43.4,222.2,0.185070557,-0.008565606800000002,285.012956,0.23936716800000002,12.0,0.08663649500000001,14.3483872,0.39,0.9799999999999999,295.236,276.064,CRO,CRO,1.0
2007,6,CA-TP1,131.0,51.0,287.0,0.39037418,-0.012286253,295.55222,0.20375624,12.0,0.15683556,0.0,0.59,1.7,306.24,284.66,CRO,CRO,0.0
2007,7,CA-TP1,108.2,46.4,234.8,0.42022375,-0.010066537400000002,294.363648,0.22595178999999996,12.0,0.233535804,0.0,0.676,2.3200000000000003,300.70799999999997,285.196,CRO,CRO,1.0
2007,8,CA-TP1,103.0,43.0,224.0,0.37522082,-0.0096915482,294.087794,0.22937801200000002,12.0,0.22407854,0.0,0.6699999999999999,2.2,300.192,284.60800000000006,CRO,CRO,1.0
2007,9,CA-TP1,86.0,36.0,186.0,0.2856008,-0.008356571,292.71155,0.24217418,12.0,0.20993632,0.0,0.64,1.8,298.98,283.28,CRO,CRO,0.0
2007,10,CA-TP1,63.4,29.0,137.0,0.189227172,-0.006955459800000001,287.27002400000003,0.253018374,12.0,0.1314855898,0.0,0.532,1.2000000000000002,292.424,279.06399999999996,CRO,CRO,1.0
2007,11,CA-TP1,48.8,22.4,105.4,0.12065631219999999,-0.0057504446,282.631018,0.26165416199999997,12.0,0.0365640666,12.22509,0.40800000000000003,0.82,286.972,275.956,CRO,CRO,1.0
2007,12,CA-TP1,35.2,17.4,76.0,0.068466829,-0.0048534082,278.546128,0.269567816,12.0,-0.026071029399999994,15.0977022,0.31799999999999995,0.5,281.93999999999994,272.192,CRO,CRO,1.0
2008,1,CA-TP1,37.6,21.6,81.4,0.0124414694,-0.0028277695999999997,269.41816800000004,0.28109848800000004,12.0,0.1669556232,74.19354799999999,0.152,0.18,271.704,261.804,CRO,CRO,1.0
2008,2,CA-TP1,45.8,25.8,99.0,0.0167737056,-0.0032537490000000002,270.467928,0.27859926,12.0,0.2166722316,68.5419352,0.16399999999999998,0.22000000000000003,274.412,262.688,CRO,CRO,1.0
2008,3,CA-TP1,68.6,32.2,150.4,0.028108340599999997,-0.004559084800000001,273.619112,0.271791948,12.0,0.1126324712,42.0193552,0.202,0.32,281.524,266.62,CRO,CRO,1.0
2008,4,CA-TP1,90.0,39.6,197.4,0.1103858616,-0.007214432800000001,280.45345199999997,0.261691324,12.0,0.025624234199999995,14.3483872,0.31599999999999995,0.7,290.424,272.67600000000004,CRO,CRO,1.0
2008,5,CA-TP1,103.0,47.0,225.0,0.22413583,-0.009270452,286.50238,0.23057158,12.0,0.04466813,0.0,0.45,1.2,295.78,277.26,CRO,CRO,0.0
2008,6,CA-TP1,116.4,48.4,253.6,0.334939032,-0.0104160786,291.768594,0.22159294400000001,12.0,0.12857858500000002,0.0,0.55,1.6800000000000002,301.004,282.05600000000004,CRO,CRO,1.0
2008,7,CA-TP1,118.0,48.0,256.0,0.4699566,-0.010760449,296.055,0.22470513,12.0,0.25439033,0.0,0.72,2.7,301.96,287.6,CRO,CRO,0.0
2008,8,CA-TP1,102.0,45.0,221.0,0.45193887,-0.009498246,294.15707,0.23456995,12.0,0.29176304,0.0,0.76,3.0,297.0,285.18,CRO,CRO,0.0
2008,9,CA-TP1,78.0,35.0,170.0,0.27823365,-0.007556222,291.96313,0.24168456,12.0,0.20746745,0.0,0.64,1.8,296.78,282.32,CRO,CRO,0.0
2008,10,CA-TP1,56.0,24.0,122.0,0.1096774,-0.006935217,283.56467,0.26110762,12.0,0.046801537,0.0,0.45,0.8,288.34,275.4,CRO,CRO,0.0
2008,11,CA-TP1,34.2,17.8,73.8,0.061716958999999995,-0.0048970268,278.014282,0.269960254,12.0,-0.033777707399999995,15.0977022,0.304,0.45999999999999996,281.312,271.264,CRO,CRO,1.0
2008,12,CA-TP1,17.0,12.0,36.0,0.014142801,-0.003632225,271.2566,0.27806938,12.0,-0.10526523,61.12545,0.16,0.2,272.62,268.36,CRO,CRO,0.0
2009,1,CA-TP1,34.2,19.8,74.2,0.0125095232,-0.002726993,269.80977599999994,0.27173544400000005,12.0,0.10446157280000001,74.19354799999999,0.152,0.18000000000000002,271.78,262.872,CRO,CRO,1.0
2009,2,CA-TP1,48.4,25.2,105.6,0.0111297424,-0.0029183732,270.116166,0.266736988,12.0,0.1978413316,67.67096799999999,0.156,0.2,274.236,263.136,CRO,CRO,1.0
2009,3,CA-TP1,70.0,31.0,155.0,0.041149788,-0.004481062,273.7818,0.2824264,12.0,-0.1047384,0.0,0.26,0.4,283.14,266.68,CRO,CRO,0.0
2009,4,CA-TP1,97.0,37.0,214.0,0.0604159,-0.00799492,280.49988,0.252112,12.0,-0.118850514,0.0,0.27,0.5,294.8,273.82,CRO,CRO,0.0
2009,5,CA-TP1,116.0,46.0,255.0,0.20824718,-0.010112494,287.9249,0.23192328,12.0,0.034702435,0.0,0.43,1.1,298.38,277.6,CRO,CRO,0.0
2009,6,CA-TP1,114.0,50.0,245.0,0.38198137,-0.009650745,292.80847,0.21700849,12.0,0.15229647,0.0,0.56,1.7,302.66,283.16,CRO,CRO,0.0
2009,7,CA-TP1,104.0,52.0,224.0,0.5032483,-0.009431168,293.3424,0.22455345,12.0,0.25475377,0.0,0.67,2.4,299.36,285.26,CRO,CRO,0.0
2009,8,CA-TP1,99.0,50.0,214.0,0.46699715,-0.009143822,294.82285,0.23217559,12.0,0.29446888,0.0,0.75,2.9,297.58,286.58,CRO,CRO,0.0
2009,9,CA-TP1,78.0,38.0,167.0,0.30448186,-0.007224411,291.28003,0.24217418,12.0,0.2444714,0.0,0.55,1.6,295.1,282.62,CRO,CRO,0.0
2009,10,CA-TP1,46.0,26.0,98.0,0.11943733,-0.006073691,282.72577,0.26104385,12.0,0.077344626,0.0,0.43,0.7,287.44,274.84,CRO,CRO,0.0
2009,11,CA-TP1,34.0,16.0,74.0,0.04067388,-0.003972612,280.23727,0.26783797,12.0,-0.08453031,0.0,0.29,0.4,284.34,273.26,CRO,CRO,0.0
2009,12,CA-TP1,18.0,11.0,39.0,0.024653384,-0.003871389,272.2871,0.28174245,12.0,-0.10323916,14.363061,0.19,0.2,273.82,264.46,CRO,CRO,0.0
2010,1,CA-TP1,23.0,16.0,50.0,-0.003680571,-0.002083339,268.3095,0.26460814,12.0,0.023756478,100.0,0.11,0.1,266.48,263.6,CRO,CRO,0.0
2010,2,CA-TP1,37.0,23.0,78.0,-0.00281591,-0.001921259,268.23395,0.26460814,12.0,0.55577683,100.0,0.1,0.1,271.9,260.82,CRO,CRO,0.0
2010,3,CA-TP1,73.0,31.0,162.0,0.025016245,-0.003995635,275.63214,0.2824264,12.0,0.17818502,38.35484,0.21,0.3,284.34,269.76,CRO,CRO,0.0
2010,4,CA-TP1,97.0,37.0,214.0,0.07963634,-0.008179367,282.99878,0.252112,12.0,-0.09789363,0.0,0.29,0.6,295.74,272.92,CRO,CRO,0.0
2010,5,CA-TP1,109.0,48.0,235.0,0.25425726,-0.009325668,289.6659,0.23192328,12.0,0.078153655,0.0,0.49,1.3,301.92,281.24,CRO,CRO,0.0
2010,6,CA-TP1,117.0,49.0,252.0,0.4412242,-0.010400049,294.4773,0.21700849,12.0,0.19482164,0.0,0.63,2.1,301.12,285.5,CRO,CRO,0.0
