"SITE_ID","SITE_IGBP","month","TA_F_avg","VPD_F_avg","P_F_avg","NETRAD_avg","NEE_VUT_REF_avg","NEE_VUT_REF_QC_avg","NEE_CUT_REF_avg","NEE_CUT_REF_QC_avg","GPP_NT_VUT_REF_avg","GPP_DT_VUT_REF_avg","GPP_NT_CUT_REF_avg","GPP_DT_CUT_REF_avg","RECO_NT_VUT_REF_avg","RECO_DT_VUT_REF_avg","RECO_NT_CUT_REF_avg","RECO_DT_CUT_REF_avg","ET_avg","BESS-PAR_avg","BESS-PARdiff_avg","BESS-RSDN_avg","CSIF-SIFdaily_avg","CSIF-SIFinst_avg","PET_avg","Ts_avg","Tmean_avg","prcp_avg","vpd_avg","prcp-lag3_avg","ESACCI-sm_avg","b1_avg","b2_avg","b3_avg","b4_avg","b5_avg","b6_avg","b7_avg","EVI_avg","GCI_avg","NDVI_avg","NDWI_avg","NIRv_avg","kNDVI_avg","Percent_Snow_avg","Fpar_avg","Lai_avg","LST_Day_avg","LST_Night_avg","CO2_concentration_avg","dataset","MODIS_IGBP","MODIS_PFT","koppen_sub","koppen","hemisphere","LOCATION_LAT","LOCATION_LONG"
"US-Ho1","ENF",8,18.382,7.74,1.803,140.6534017,-2.40703,0.999328,-2.37017,0.999328,7.56973,7.00754,7.58554,7.10103,5.14053,4.24779,5.17834,4.24892,5.652274,101,43,218,0.3904431,1.0568776,-0.02755417,293.18555,293.09747,0.000880914,0.8621511,0.004634387,0.2731376,0.023658058,0.3142129,0.014919354,0.04240645,0.28660643,0.13875483,0.045519352,0.54025626,6.413456,0.8598061,0.38736674,0.2702156,0.6286842,0,0.85,4.5,295.8,285,404.345,"AmeriFlux","MF","MF","Dfb","Cold","N",45.2041,-68.7402
"US-Ho1","ENF",9,17.056,5.718,2.107,97.50694189,-0.280166,0.999306,-0.36561,0.999306,5.70184,6.85375,5.61114,6.78691,5.28751,6.33267,5.20272,6.35113,4.685491,80,34,175,0.2718049,0.80789423,-0.019342259,291.32935,291.3495,0.002244799,0.5913591,0.004267663,0.29051045,0.026226668,0.27068332,0.01584,0.04018667,0.25719664,0.12709333,0.041473333,0.466494,5.7339544,0.82262045,0.3605155,0.22289127,0.5892996,0,0.8,3.7,295.72,284.64,403.66,"AmeriFlux","MF","MF","Dfb","Cold","N",45.2041,-68.7402
"US-Ho1","ENF",10,12.405,4.052,4.597,48.2737063,-0.0415883,1,-0.0542967,1,4.02521,2.82675,4.05416,2.75744,3.98115,3.07118,3.93016,3.09362,3.0320213,56,20,121,0.14402612,0.47375295,-0.01615227,286.2239,286.4828,0.005812239,0.438457,0.008937952,0.30099124,0.029920967,0.20952742,0.016803226,0.034919355,0.21513548,0.11315967,0.04360645,0.3551315,5.00135,0.74884784,0.29733455,0.15728155,0.50848246,0,0.71,1.9,288.94,277.88,403.84,"AmeriFlux","MF","MF","Dfb","Cold","N",45.2041,-68.7402
"US-Ho1","ENF",11,2.4215,1.5545,2.702,10.8788217155,0.16497345,0.999653,0.17552875,0.999653,1.415835,1.289017,1.40237,1.2649895,1.566675,1.274607,1.5832,1.2506925,0.97698325,27,13,59,0.0976209225,0.36124496,-0.009236295,276.23282,276.482315,0.002591681,0.20393818,0.008853836,0.31334703,0.0251366655,0.18039751,0.0136924965,0.0284508315,0.18826079,0.101222497,0.043233332,0.31601828,5.41034235,0.756405725,0.28184572,0.13637873,0.51687278,0,0.71,1.85,279.07,270.54,403.63,"AmeriFlux","MF","MF","Dfb","Cold","N",45.2041,-68.7402
"US-Ho1","ENF",12,-6.917,0.778,1.6595,13.534893092,0.302543,0.9939515,0.3189995,0.9942875,0.1278945,0.13196925,0.12631845,0.1943456,0.434127,0.597937,0.4404365,0.603261,0.21701935,18,10,40.5,0.07862334,0.31590873,-0.004253145,266.083915,266.62906,0.0035739785,0.097425018,0.01054188,0.32363218,0.05511528,0.1975783,0.0478669365,0.0585190675,0.16448681,0.077253715,0.0349526325,0.304241375,3.94896215,0.62318525,0.42951909,0.116755738,0.38780491,37.0806455,0.54,1.1,267.26,261.25,404.2975,"AmeriFlux","MF","MF","Dfb","Cold","N",45.2041,-68.7402
"US-IB2","GRA",1,-4.718,0.828166666666667,1.56966666666667,18.9035519231667,0.271174,0.993055833333333,0.271368833333333,0.993727833333333,0.068569185,0.0836097,0.0665991233333333,0.0764451333333333,0.339860333333333,0.359794333333333,0.340166,0.346630333333333,0.629156788333333,27,16,57.5,0.00608401033333333,0.0236048521666667,-0.0014896765,268.501886666667,268.726033333333,0.00199923933333333,0.1206156,0.006833788,0.370540913333333,0.231440055,0.291469961666667,0.194589756666667,0.217484631666667,0.248638851666667,0.172092738333333,0.114401938333333,0.142201136666667,0.903080881666667,0.261297991666667,0.1730007785,0.0483917476666667,0.0628792921666667,68.2580641666667,0.118333333333333,0.15,270.933333333333,262.533333333333,382.486666666667,"FLUXNET","GRA","GRA","Dfa","Cold","N",41.84062,-88.24103
"US-IB2","GRA",2,-3.95283333333333,1.14433333333333,2.01783333333333,44.691093635,0.1885313,0.966039,0.191296933333333,0.968643,0.07719425,0.154670283333333,0.0773119666666667,0.154746683333333,0.272496083333333,0.387031,0.265351983333333,0.3809355,1.42027283333333,43.5,24.5,94.3333333333333,0.006454067,0.0223764728333333,-0.001995925,269.162861666667,269.339023333333,0.00217695316666667,0.144028045,0.006990557,0.366586505,0.14292107,0.2111492,0.097456001,0.12419936,0.232850623333333,0.213769226666667,0.148786843333333,0.135775595,1.05860236666667,0.26012439,-0.0385146741666667,0.047227402,0.0635651215,61.8452375,0.128333333333333,0.15,272.663333333333,261.096666666667,382.829166666667,"FLUXNET","GRA","GRA","Dfa","Cold","N",41.84062,-88.24103
"US-IB2","GRA",3,3.3775,2.74133333333333,2.41,78.151156135,0.649033166666667,0.940524166666667,0.650652,0.941084166666667,0.13811185,0.215194983333333,0.143868933333333,0.220410233333333,0.795829666666667,0.890495666666667,0.794427,0.917303833333333,2.55825541666667,65.5,32.6666666666667,144.333333333333,0.0286733235,0.0888444863333333,-0.0040005095,276.55284,276.545118333333,0.00242173683333333,0.267714273333333,0.006597929,0.365154301666667,0.111141399,0.191517253333333,0.061134148,0.0904125213333333,0.247772126666667,0.248859021666667,0.173973736666667,0.143334241666667,1.1183746,0.264998643333333,-0.129771971666667,0.0508854071666667,0.0705232058333333,9.14516083333333,0.151666666666667,0.233333333333333,285.99,268.716666666667,383.274166666667,"FLUXNET","GRA","GRA","Dfa","Cold","N",41.84062,-88.24103
"US-IB2","GRA",4,10.3651666666667,5.92316666666667,3.16066666666667,112.2518055,0.50590105,0.955439666666667,0.4967754,0.959722,1.55539983333333,1.565853,1.5639715,1.55767466666667,2.059975,1.73578933333333,2.06361,1.74628366666667,4.0533543,90.3333333333333,41.8333333333333,199,0.0921377541666667,0.25673495,-0.006837897,283.550608333333,283.302223333333,0.003643682,0.45656123,0.00824237183333333,0.358478653333333,0.105204441666667,0.231283328333333,0.0590024983333333,0.0930624975,0.279273323333333,0.261323608333333,0.177671393333333,0.222058103333333,1.48917578333333,0.372882926666667,-0.0621311231666667,0.0873024983333333,0.141453236666667,0,0.281666666666667,0.583333333333333,295.326666666667,275.666666666667,384.0775,"FLUXNET","GRA","GRA","Dfa","Cold","N",41.84062,-88.24103
"US-IB2","GRA",5,15.0506666666667,7.08433333333333,3.15716666666667,134.071726466667,-3.26806333333333,0.976814333333333,-3.29115833333333,0.981182666666667,7.34948833333333,7.5769,7.35195,7.55967666666667,4.06756666666667,4.50787833333333,4.07813,4.49706166666667,5.72405921666667,106,50.8333333333333,230,0.242394078333333,0.630656283333333,-0.00798421483333333,288.998831666667,288.605878333333,0.00272518983333333,0.629163573333333,0.00879060816666667,0.344046408333333,0.0892521483333333,0.293066393333333,0.0525833296666667,0.0927193566666667,0.306375803333333,0.242459398333333,0.150964503333333,0.355061918333333,2.16624893333333,0.531842673333333,0.0935717616666667,0.156524896666667,0.276542673333333,0,0.483333333333333,1.23333333333333,298.873333333333,280.91,384.466666666667,"FLUXNET","GRA","GRA","Dfa","Cold","N",41.84062,-88.24103
"US-IB2","GRA",6,20.5145,8.08533333333333,3.22716666666667,152.4478143,-4.44415333333333,0.9613425,-4.47785166666667,0.967129833333333,10.8498333333333,11.1279466666667,10.8624033333333,11.050065,6.363965,6.72921166666667,6.39401333333333,6.62742666666667,7.61338918333333,115.666666666667,54,248.166666666667,0.335202045,0.848367605,-0.00866503533333333,295.310576666667,294.794898333333,0.0038147055,0.843513536666667,0.010183577,0.343627161666667,0.0812511093333333,0.330233621666667,0.0486219413333333,0.0894613881666667,0.32540638,0.235791665,0.138018888333333,0.428449941666667,2.69887935,0.604962196666667,0.167164561666667,0.200034865,0.350858203333333,0,0.566666666666667,1.73333333333333,303.056666666667,287.463333333333,384.3375,"FLUXNET","GRA","GRA","Dfa","Cold","N",41.84062,-88.24103
"US-IB2","GRA",7,22.1211666666667,7.92333333333333,2.94666666666667,161.945116816667,-3.21081333333333,0.963597666666667,-3.14084,0.97155,9.98816,9.93746333333333,9.97078,10.0314383333333,6.78617,6.77210833333333,6.83765,6.81661,8.077419,118.5,52.3333333333333,255.666666666667,0.346981656666667,0.896572463333333,-0.00877875466666667,297.010461666667,296.46891,0.00308938483333333,0.94185465,0.00962928,0.335318821666667,0.0755911275,0.33661692,0.046159408,0.0845470425,0.326894608333333,0.230730375,0.126699195,0.451835346666667,2.9946671,0.632451081666667,0.186113263333333,0.213489013333333,0.380473641666667,0,0.61,1.93333333333333,304.003333333333,289.076666666667,383.713333333333,"FLUXNET","GRA","GRA","Dfa","Cold","N",41.84062,-88.24103
"US-IB2","GRA",8,21.5595,7.18125,3.8955,141.74285055,-0.5170325,0.9163305,-0.5357775,0.923387,6.533575,6.5293125,6.4972825,6.58017,5.9205075,5.8144,5.9613575,6.0483225,6.484845025,100.5,45.25,216,0.30109012,0.82347205,-0.00747143125,296.5254975,296.1238125,0.00343831775,0.84923406,0.00878417475,0.342199045,0.0695592725,0.3150963675,0.04256572625,0.077624195,0.309797995,0.2190951475,0.116800809,0.43425178,3.06929475,0.63773389,0.1795208125,0.2013189975,0.3860178425,0,0.6075,1.85,303.09,288.83,381.48375,"FLUXNET","GRA","GRA","Dfa","Cold","N",41.84062,-88.24103
"US-IB2","GRA",9,17.8023333333333,6.36466666666667,2.55933333333333,115.593287866667,0.194497,0.969097333333333,0.181233166666667,0.974884166666667,3.95280833333333,3.87173166666667,3.94874833333333,3.88298833333333,4.088155,3.73733166666667,4.13371333333333,3.68934,5.1180097,83.8333333333333,35.5,182.166666666667,0.220428373333333,0.653281921666667,-0.00660471733333333,292.330593333333,292.15469,0.00334172866666667,0.707624886666667,0.009378218,0.339876008333333,0.070377775,0.28433833,0.0422277785,0.0755052775,0.292889441666667,0.21031166,0.1127419415,0.384783726666667,2.77417546666667,0.601701945,0.148805013833333,0.1719029,0.347982085,0,0.556666666666667,1.36666666666667,299.383333333333,285.02,382.393333333333,"FLUXNET","GRA","GRA","Dfa","Cold","N",41.84062,-88.24103
"US-IB2","GRA",10,10.9814285714286,4.29414285714286,2.44257142857143,64.01627886,0.843887185714286,0.957853142857143,0.836853412857143,0.958237285714286,1.19772314285714,1.280596,1.20124971428571,1.29590285714286,2.03579714285714,2.01909857142857,2.04128428571429,2.04353571428571,2.56837961428571,54.4285714285714,23.8571428571429,117.428571428571,0.110409960142857,0.356675644285714,-0.00521249,285.123412857143,285.193972857143,0.00245577471428571,0.480334012857143,0.00838663585714286,0.34298303,0.0779412428571429,0.234320041428571,0.0449654354285714,0.0743209678571429,0.26785115,0.212253905714286,0.12273225,0.286359744285714,2.15588201428571,0.49921851,0.0486064014285714,0.117700512857143,0.24574553,0,0.421428571428571,0.728571428571429,291.72,277.322857142857,381.462857142857,"FLUXNET","GRA","GRA","Dfa","Cold","N",41.84062,-88.24103
"US-IB2","GRA",11,4.7535,2.44766666666667,1.93433333333333,29.8047907266667,0.760883333333333,0.983449,0.760783833333333,0.9846065,0.243826,0.258749333333333,0.237023166666667,0.247291666666667,0.992568166666667,1.02537933333333,0.998613333333333,0.950592833333333,1.21739031666667,33.6666666666667,15.8333333333333,73.3333333333333,0.0486309576666667,0.172480175,-0.003001482,278.289261666667,278.608281666667,0.00183359116666667,0.264271896666667,0.0076753985,0.356235798333333,0.0872258676666667,0.200361455,0.0493768098333333,0.076086481,0.246552483333333,0.220157866666667,0.136665206666667,0.208881043333333,1.63521301666667,0.393003133333333,-0.0474273815,0.078971665,0.154087125,5.0555555,0.295,0.383333333333333,283.09,271.27,382.785833333333,"FLUXNET","GRA","GRA","Dfa","Cold","N",41.84062,-88.24103
"US-IB2","GRA",12,-3.865,0.804857142857143,2.21157142857143,16.8455914231429,0.334058257142857,0.972446428571429,0.329898342857143,0.973310428571429,0.112200262857143,0.0804991142857143,0.116835187142857,0.0799104571428571,0.445203,0.412996,0.44678,0.449489857142857,0.637392192857143,22.7142857142857,12.8571428571429,48.7142857142857,0.00760672271428571,0.0293238022857143,-0.00128865571428571,269.363085714286,269.684782857143,0.002696389,0.116579369428571,0.00711048057142857,0.365957584285714,0.0898110241428571,0.182102182857143,0.050510708,0.0751266151428571,0.227938521428571,0.208971412857143,0.136908542857143,0.171893498571429,1.43600724285714,0.340096514285714,-0.0671350228571429,0.061894304,0.115740847857143,64.9354837142857,0.15,0.157142857142857,270.48,262.765714285714,382.846428571429,"FLUXNET","GRA","GRA","Dfa","Cold","N",41.84062,-88.24103
"US-Ivo","WET",5,-2.22366666666667,1.24133333333333,2.143,51.1009258866667,0.129699866666667,0.899865666666667,0.131001446666667,0.895609333333333,0.121035433333333,0.200898333333333,0.1339878,0.200326333333333,0.2360373,0.424723,0.270896,0.380936333333333,6.51586846666667,101.666666666667,55.3333333333333,221.333333333333,0.00249968033333333,0.00422243633333333,-0.000525978666666667,271.722083333333,271.260113333333,0.000809803333333333,0.077531904,0.00174423533333333,0.196268486666667,0.71655793,0.660465146666667,0.7100251,0.72284809,0.29974156,0.0923197833333333,0.0452886726666667,0.212649983333333,1.87582663333333,0.363159073333333,0.710605216666667,0.0894105633333333,0.0266594133333333,91.2150553333333,0.25,0.466666666666667,272.74,263.533333333333,381.018333333333,"FLUXNET","OSH","SH","Dsc","Cold","N",68.4865,-155.7503
"US-Ivo","WET",6,9.171,3.991,0.834,123.8259452,-0.599317666666667,0.994907333333333,-0.59907,0.995139,1.70297666666667,1.95803,1.69590666666667,1.96447333333333,1.10079966666667,1.54858333333333,1.08378966666667,1.37174,5.00792266666667,106,51.3333333333333,232.333333333333,0.219814573333333,0.42180111,-0.00300059466666667,283.632873333333,281.71032,0.00162906666666667,0.250487726666667,0.00324110933333333,0.219734436666667,0.128797416666667,0.292650123333333,0.084752834,0.114705666666667,0.330937483333333,0.241311243333333,0.124831403333333,0.30544814,3.08844006666667,0.52660207,0.0772190766666667,0.14039021,0.25808619,13.111111,0.463333333333333,0.966666666666667,289.42,275.82,379.493333333333,"FLUXNET","OSH","SH","Dsc","Cold","N",68.4865,-155.7503
"US-Ivo","WET",7,10.9076666666667,3.768,2.01,111.866353333333,-1.86025,0.97379,-1.86302,0.97379,4.02082,4.15712666666667,4.02690666666667,4.19318666666667,2.15859666666667,2.39601,2.10814666666667,2.40395333333333,4.1740791,94.3333333333333,45.3333333333333,206.666666666667,0.419246106666667,0.84702501,-0.00322203833333333,285.334786666667,283.579906666667,0.00213131366666667,0.323926226666667,0.00507641533333333,0.188368833333333,0.0597188146666667,0.31490374,0.0251989233333333,0.061133335,0.360975796666667,0.23690537,0.106318275333333,0.429903943333333,4.1655313,0.6809964,0.141400183333333,0.21474654,0.433375976666667,0,0.64,1.56666666666667,292.32,277.066666666667,380.96,"FLUXNET","OSH","SH","Dsc","Cold","N",68.4865,-155.7503
"US-Ivo","WET",8,8.31033333333333,2.95033333333333,1.51033333333333,72.0317870966667,-0.433488333333333,0.952061,-0.43491,0.949596666666667,2.64529333333333,3.12690666666667,2.65929,2.93469,2.21183333333333,2.33825333333333,2.15128,2.27305333333333,1.657326,65.6666666666667,32.3333333333333,142.666666666667,0.310634513333333,0.723384,-0.00207199166666667,282.400993333333,281.426293333333,0.002089899,0.244173415333333,0.00639361766666667,0.172077093333333,0.063010751,0.301930106666667,0.027660215,0.0594666593333333,0.3497183,0.226478493333333,0.100117203333333,0.405880136666667,4.15102916666667,0.656179466666667,0.144046541333333,0.198457916666667,0.407213833333333,0.279569883333333,0.67,1.33333333333333,289.873333333333,274.186666666667,380.11,"FLUXNET","OSH","SH","Dsc","Cold","N",68.4865,-155.7503
"US-Ivo","WET",9,1.47325,1.52275,0.68425,20.0929924975,0.8007595,0.97135425,0.798557,0.971528,0.5645815,0.50838175,0.56745725,0.52505425,1.3520975,1.244446,1.33903,1.1673505,0.728305215,32.75,18.25,70.5,0.08601918375,0.2478226925,-0.000733928,274.0231175,274.50251,0.00180113725,0.1265358275,0.00667427575,0.1757561325,0.11877496375,0.2678564975,0.08065237275,0.0997890675,0.310468105,0.21535923,0.1043320075,0.2707481975,3.232773025,0.4908887225,0.07633268275,0.1168102935,0.236598,14.675,0.405,0.575,278.365,267.87,378.39,"FLUXNET","OSH","SH","Dsc","Cold","N",68.4865,-155.7503
"US-KFS","GRA",1,-1.37416666666667,2.09616666666667,0.523333333333333,16.7195453345,0.248807433333333,0.9929435,0.246523933333333,0.994175666666667,0.0286917,0.144949333333333,0.0313138833333333,0.140774812,0.275585,0.525585666666667,0.276302333333333,0.5146815,1.07535095,38.3333333333333,16.3333333333333,84.6666666666667,0.0249964973333333,0.0924360156666667,-0.00242801616666667,271.703338333333,272.036215,0.000683822833333333,0.216445315,0.00509718716666667,0.353000788333333,0.0965705463333333,0.193542348333333,0.0484344786666667,0.0736569813333333,0.269591586666667,0.269540161666667,0.170680696666667,0.17191856,1.6367715,0.335026361666667,-0.16417592,0.064766231,0.112158593333333,12.0806455833333,0.251666666666667,0.283333333333333,279.95,266.316666666667,392.730833333333,"AmeriFlux","SAV","SA","Dfa","Cold","N",39.0561,-95.1907
"US-KFS","GRA",2,3.20485714285714,4.31271428571429,0.948428571428571,35.8801193428571,0.436503142857143,0.981820285714286,0.448635242857143,0.983821714285714,0.208964328571429,0.455775285714286,0.205354485714286,0.439890342857143,0.664353,0.934779285714286,0.644977571428571,0.923131,1.82701678571429,56,23.2857142857143,123.714285714286,0.0248575842857143,0.0855836234285714,-0.00355107542857143,274.587042857143,274.740711428571,0.001679684,0.273407658571429,0.00418983271428571,0.348623641428571,0.126940133714286,0.219443034285714,0.0756285221428571,0.10196045,0.282496507142857,0.277433922857143,0.176480014285714,0.168339852857143,1.54452575714286,0.315044274285714,-0.131993880714286,0.0637516742857143,0.0949478642857143,13.4773045428571,0.23,0.285714285714286,284.122857142857,267.922857142857,395.879285714286,"AmeriFlux","SAV","SA","Dfa","Cold","N",39.0561,-95.1907
"US-KFS","GRA",3,9.29566666666667,5.811,1.88766666666667,63.8710459866667,0.407057333333333,0.985887,0.415938333333333,0.987903333333333,0.649098666666667,0.998379666666667,0.657345666666667,0.712694333333333,1.06817166666667,1.54363833333333,1.06363,1.385768,3.08564506666667,74.3333333333333,32.6666666666667,163.333333333333,0.0585221346666667,0.179483796666667,-0.00520782166666667,282.01184,282.303716666667,0.00305833533333333,0.4165665,0.00573418733333333,0.347423503333333,0.110983864666667,0.2257758,0.0622225756666667,0.0917940946666667,0.292654833333333,0.2876844,0.18257903,0.203956403333333,1.7133784,0.369529,-0.127271768333333,0.08082047,0.136796256666667,11.193549,0.276666666666667,0.5,292.386666666667,274.68,396.17,"AmeriFlux","SAV","SA","Dfa","Cold","N",39.0561,-95.1907
"US-KFS","GRA",4,13.6488,6.87,1.9354,104.056436666,-0.53461052,0.9879168,-0.57708012,0.9895836,2.748706,2.6213578,2.723504,2.5989338,2.18018,2.225346,2.14817,2.210978,5.05138896,98,42,214.2,0.19834621,0.554579068,-0.0072737458,287.098094,287.116972,0.0042829194,0.613682882,0.008895834,0.331800812,0.0829876648,0.26928632,0.042866333,0.080198999,0.320846992,0.278254652,0.165251984,0.322272136,2.37119218,0.524630514,-0.0175862614,0.143959358,0.273894706,0,0.448,1.1,297.42,278.84,396.094,"AmeriFlux","SAV","SA","Dfa","Cold","N",39.0561,-95.1907
"US-KFS","GRA",5,17.9885,8.519,2.39616666666667,138.551907233333,-1.50955683333333,0.941084166666667,-1.47834333333333,0.9446685,5.10014833333333,5.122565,5.05299333333333,5.14404833333333,3.66192166666667,4.06596333333333,3.62556666666667,4.10187666666667,7.33718726666667,113.333333333333,47.5,246,0.390754848333333,1.02746811666667,-0.0080996255,291.894146666667,291.888221666667,0.00392351833333333,0.758340683333333,0.0113909128333333,0.310472441666667,0.0609212331666667,0.343115053333333,0.0323518815,0.0758889773333333,0.348531168333333,0.240310483333333,0.1229943535,0.480969491666667,3.5441671,0.696953991666667,0.17502604,0.240034333333333,0.451144523333333,0,0.641666666666667,2.1,299.713333333333,284.323333333333,395.699166666667,"AmeriFlux","SAV","SA","Dfa","Cold","N",39.0561,-95.1907
"US-KFS","GRA",6,23.9492,14.9456,1.4472,177.03810222,-2.888262,0.9477778,-2.938686,0.9555556,9.406436,9.330462,9.303308,9.416636,6.436534,6.473972,6.455018,6.381066,8.2234726,132.4,50.8,287.6,0.44486581,1.14047204,-0.0104075558,298.058056,297.924314,0.003226563,1.16151458,0.0117589924,0.270353262,0.0570453318,0.367171972,0.0303113284,0.071483336,0.369286654,0.244837994,0.1181913252,0.52317872,4.1442849,0.730881862,0.200407398,0.26865304,0.488556402,0,0.684,2.48,303.708,290.724,399.266,"AmeriFlux","SAV","SA","Dfa","Cold","N",39.0561,-95.1907
